Date,Coal,Hydro,Gas,Nuclear,Other,Petroleum,Solar,Wind
7/11/19 5:00 AM,1044,7362,13260,2273,841,89,6,3837
7/11/19 4:00 AM,1368,7950,14326,2269,866,89,31,3997
7/11/19 3:00 AM,1358,7927,14338,2272,847,89,137,4159
7/11/19 2:00 AM,1315,7679,14305,2273,870,90,2976,3668
7/11/19 1:00 AM,1132,7070,13066,2276,847,90,7828,2929
7/11/19 12:00 AM,1024,6922,12210,2273,847,89,10163,2327
7/10/19 11:00 PM,778,6356,11369,2275,830,89,11258,1685
7/10/19 10:00 PM,652,5858,9850,2271,829,89,11974,1331
7/10/19 9:00 PM,653,5611,9240,2267,830,89,12187,1045
7/10/19 8:00 PM,666,4385,9100,2269,824,91,12394,764
7/10/19 7:00 PM,653,4334,8304,2270,806,90,12336,885
7/10/19 6:00 PM,655,4452,7391,2272,811,66,12121,1013
7/10/19 5:00 PM,654,4401,6838,2272,785,44,11604,1120
7/10/19 4:00 PM,654,4367,6936,2276,807,41,10608,1216
7/10/19 3:00 PM,654,4793,6417,2274,818,41,8572,1397
7/10/19 2:00 PM,652,5134,7277,2274,810,41,3860,1856
7/10/19 1:00 PM,653,5603,7144,2273,817,41,177,2299
7/10/19 12:00 PM,653,5416,6893,2273,834,41,4,2541
7/10/19 11:00 AM,654,4957,6922,2272,827,40,3,2675
7/10/19 10:00 AM,654,4816,6966,2270,829,41,4,2855
7/10/19 9:00 AM,654,4889,7574,2269,828,41,4,3167
7/10/19 8:00 AM,653,5443,8200,2271,829,42,5,3310
7/10/19 7:00 AM,655,5887,9531,2273,928,42,5,3504
7/10/19 6:00 AM,734,6449,10770,2275,873,43,5,3716
7/10/19 5:00 AM,1091,7335,11475,2269,873,41,5,3564
7/10/19 4:00 AM,1283,7868,12569,2271,859,41,80,3382
7/10/19 3:00 AM,1265,8043,12546,2271,869,40,181,3159
7/10/19 2:00 AM,1180,7437,12452,2268,875,39,3056,2797
7/10/19 1:00 AM,976,6683,11366,2267,833,41,7587,2505
7/10/19 12:00 AM,673,6174,10139,2270,828,42,9693,2082
7/9/19 11:00 PM,652,6266,9082,2273,820,43,11073,1735
7/9/19 10:00 PM,652,5837,7581,2273,811,42,11727,1213
7/9/19 9:00 PM,654,4768,7234,2272,779,43,12042,810
7/9/19 8:00 PM,657,4610,6536,2271,802,43,12246,721
7/9/19 7:00 PM,655,4580,5905,2272,778,42,12267,863
7/9/19 6:00 PM,658,4339,5718,2274,787,43,11896,1133
7/9/19 5:00 PM,657,4382,5532,2271,789,42,11537,1498
7/9/19 4:00 PM,656,4416,5240,2274,784,43,10632,1846
7/9/19 3:00 PM,660,4720,5132,2274,855,43,8365,2242
7/9/19 2:00 PM,659,5418,5993,2274,866,43,3875,2466
7/9/19 1:00 PM,657,5871,6263,2274,868,43,228,3373
7/9/19 12:00 PM,659,5752,6057,2274,813,39,3,3901
7/9/19 11:00 AM,658,5363,5629,2272,814,39,3,4219
7/9/19 10:00 AM,656,5264,5416,2274,805,85,4,4543
7/9/19 9:00 AM,656,5239,5575,2271,808,89,4,4796
7/9/19 8:00 AM,657,5298,6090,2270,850,89,4,4996
7/9/19 7:00 AM,657,5637,6769,2270,838,89,4,4888
7/9/19 6:00 AM,656,6188,7570,2271,875,89,4,4922
7/9/19 5:00 AM,660,7085,9207,2271,853,90,4,4937
7/9/19 4:00 AM,774,7980,9470,2271,865,89,29,4819
7/9/19 3:00 AM,843,8243,9067,2270,871,89,131,4715
7/9/19 2:00 AM,696,7827,8250,2269,828,90,3040,4938
7/9/19 1:00 AM,655,6810,6901,2269,774,90,7860,4749
7/9/19 12:00 AM,654,6106,5530,2274,798,90,10430,4777
7/8/19 11:00 PM,654,5248,4524,2274,779,90,11508,4943
7/8/19 10:00 PM,654,4794,3967,2271,789,90,12174,4669
7/8/19 9:00 PM,654,4835,3796,2268,795,91,12421,4259
7/8/19 8:00 PM,655,4118,4128,2267,788,91,12468,4126
7/8/19 7:00 PM,656,4001,3796,2269,793,91,12450,3977
7/8/19 6:00 PM,655,3968,3750,2271,872,90,12263,3897
7/8/19 5:00 PM,654,3690,3684,2273,790,90,11673,3895
7/8/19 4:00 PM,654,3937,3674,2273,861,90,10710,3722
7/8/19 3:00 PM,654,4373,3760,2272,810,90,8430,3642
7/8/19 2:00 PM,654,5063,4094,2274,842,90,3770,3631
7/8/19 1:00 PM,655,6022,4251,2272,835,90,210,3858
7/8/19 12:00 PM,654,5421,4252,2275,807,90,3,4001
7/8/19 11:00 AM,654,5200,3870,2273,776,91,4,4143
7/8/19 10:00 AM,655,5361,3662,2274,775,90,4,4066
7/8/19 9:00 AM,652,5258,3805,2273,770,91,3,3936
7/8/19 8:00 AM,651,5654,4244,2273,762,91,3,3446
7/8/19 7:00 AM,650,6277,5511,2271,796,91,3,3911
7/8/19 6:00 AM,650,7034,6337,2271,799,90,4,3890
7/8/19 5:00 AM,652,7584,8407,2271,772,90,3,3596
7/8/19 4:00 AM,652,8314,8925,2270,757,90,7,3372
7/8/19 3:00 AM,652,8631,8276,2270,812,89,121,3434
7/8/19 2:00 AM,652,8354,7312,2270,835,89,2867,3462
7/8/19 1:00 AM,654,7578,5710,2269,744,89,6634,3529
7/8/19 12:00 AM,694,7130,4656,2269,759,89,8181,4154
7/7/19 11:00 PM,680,5521,4088,2273,742,90,9916,3885
7/7/19 10:00 PM,653,4778,3013,2275,774,90,10524,3454
7/7/19 9:00 PM,652,4442,3156,2271,783,90,10475,3370
7/7/19 8:00 PM,652,3992,3310,2273,775,90,10978,3014
7/7/19 7:00 PM,653,3744,3744,2270,782,90,10814,2673
7/7/19 6:00 PM,654,3429,3471,2271,864,90,10185,2560
7/7/19 5:00 PM,654,3620,3709,2270,852,90,9890,2454
7/7/19 4:00 PM,653,3880,3580,2272,846,90,8415,2434
7/7/19 3:00 PM,651,3897,3764,2275,755,90,6220,2653
7/7/19 2:00 PM,651,4443,3744,2276,831,90,2413,2598
7/7/19 1:00 PM,652,5502,3879,2275,849,91,134,2555
7/7/19 12:00 PM,651,5556,3984,2277,786,90,3,2495
7/7/19 11:00 AM,651,5627,3997,2276,740,90,4,2752
7/7/19 10:00 AM,652,5619,3917,2276,765,91,4,3111
7/7/19 9:00 AM,652,5785,4334,2275,789,91,5,3632
7/7/19 8:00 AM,651,6151,5220,2275,811,90,5,3764
7/7/19 7:00 AM,650,6341,6069,2274,883,90,5,4143
7/7/19 6:00 AM,652,6753,7412,2273,862,90,4,3956
7/7/19 5:00 AM,651,7195,9407,2272,865,91,5,3643
7/7/19 4:00 AM,659,7870,9897,2273,853,90,45,3442
7/7/19 3:00 AM,798,8126,10255,2273,851,90,159,3311
7/7/19 2:00 AM,657,7467,9585,2274,857,90,2974,2900
7/7/19 1:00 AM,653,7080,7921,2274,817,89,7614,2308
7/7/19 12:00 AM,710,6606,6369,2275,772,89,10087,2057
7/6/19 11:00 PM,735,6456,5277,2275,777,89,11269,1333
7/6/19 10:00 PM,651,5885,4660,2274,773,89,11961,866
7/6/19 9:00 PM,650,5179,3858,2273,768,89,12259,708
7/6/19 8:00 PM,650,4602,3926,2274,770,89,12353,585
7/6/19 7:00 PM,651,4232,3426,2272,761,90,12297,606
7/6/19 6:00 PM,653,4215,3303,2271,773,90,12094,641
7/6/19 5:00 PM,653,4291,3299,2270,784,91,11485,652
7/6/19 4:00 PM,654,4269,2877,2274,775,87,10516,1020
7/6/19 3:00 PM,654,4095,3215,2274,782,91,8509,1343
7/6/19 2:00 PM,654,4526,3609,2275,796,90,3884,2248
7/6/19 1:00 PM,652,5772,4160,2275,810,91,231,2784
7/6/19 12:00 PM,655,5693,4767,2275,812,91,4,3036
7/6/19 11:00 AM,654,5514,4653,2274,827,90,6,3338
7/6/19 10:00 AM,654,5314,4891,2274,802,90,14,3928
7/6/19 9:00 AM,652,5506,5073,2275,810,90,15,4275
7/6/19 8:00 AM,651,5690,5973,2274,863,90,15,4125
7/6/19 7:00 AM,652,6057,6889,2274,829,90,15,4225
7/6/19 6:00 AM,651,6615,8862,2273,876,90,15,4209
7/6/19 5:00 AM,678,7332,10357,2274,870,89,15,3954
7/6/19 4:00 AM,848,7894,11404,2273,831,91,66,3814
7/6/19 3:00 AM,837,8363,11285,2274,854,90,171,3718
7/6/19 2:00 AM,666,8027,11064,2276,852,89,3145,3433
7/6/19 1:00 AM,653,7627,9309,2273,819,89,7826,3031
7/6/19 12:00 AM,652,6778,8332,2272,810,89,10249,2665
7/5/19 11:00 PM,651,6604,7533,2272,811,88,11362,1907
7/5/19 10:00 PM,655,6081,6751,2273,813,88,12027,1104
7/5/19 9:00 PM,654,5494,6029,2273,829,89,12074,822
7/5/19 8:00 PM,654,5270,5380,2275,791,89,12246,689
7/5/19 7:00 PM,654,4740,4814,2275,788,90,12141,669
7/5/19 6:00 PM,654,4081,4097,2274,783,90,11921,961
7/5/19 5:00 PM,656,4124,4038,2275,803,90,11362,1483
7/5/19 4:00 PM,654,3946,3997,2275,789,90,10257,2153
7/5/19 3:00 PM,655,4098,3982,2274,810,90,8315,2400
7/5/19 2:00 PM,656,4654,4616,2275,831,90,3783,2847
7/5/19 1:00 PM,656,5373,4854,2276,866,90,238,3236
7/5/19 12:00 PM,654,5213,4618,2275,805,90,4,3744
7/5/19 11:00 AM,651,5049,4689,2276,807,91,4,3916
7/5/19 10:00 AM,651,4870,5022,2276,800,91,6,4070
7/5/19 9:00 AM,652,4925,5091,2275,802,90,6,4012
7/5/19 8:00 AM,653,5136,5302,2276,838,90,6,4193
7/5/19 7:00 AM,652,5656,5839,2275,850,90,6,4361
7/5/19 6:00 AM,652,6358,6019,2274,861,87,6,4522
7/5/19 5:00 AM,651,7306,6920,2274,831,79,6,4591
7/5/19 4:00 AM,651,7719,7213,2274,834,46,65,4769
7/5/19 3:00 AM,651,7947,8294,2277,828,46,180,4677
7/5/19 2:00 AM,651,7696,8429,2275,821,46,777,4593
7/5/19 1:00 AM,651,6324,4542,2273,776,90,10230,4326
7/5/19 12:00 AM,652,6154,4509,2273,780,90,10438,4336
7/4/19 11:00 PM,651,5573,3852,2275,775,91,11368,4003
7/4/19 10:00 PM,648,5477,3155,2272,773,90,11607,3552
7/4/19 9:00 PM,649,4861,2900,2274,768,90,12117,3001
7/4/19 8:00 PM,650,3789,3283,2274,781,91,12255,2372
7/4/19 7:00 PM,651,3826,3182,2274,784,91,12245,2362
7/4/19 6:00 PM,650,3360,2968,2273,785,91,11325,2616
7/4/19 5:00 PM,652,3277,3014,2273,781,91,10276,3007
7/4/19 4:00 PM,651,3125,2780,2274,793,90,9775,3427
7/4/19 3:00 PM,654,3426,2650,2273,815,90,8688,3636
7/4/19 2:00 PM,654,4349,3176,2272,834,90,4075,4060
7/4/19 1:00 PM,654,5861,3158,2275,820,90,307,4508
7/4/19 12:00 PM,655,5579,3083,2275,809,90,4,4699
7/4/19 11:00 AM,653,5318,3451,2274,819,90,4,4580
7/4/19 10:00 AM,653,5258,3676,2275,809,90,20,4564
7/4/19 9:00 AM,652,5380,4116,2277,797,90,22,4494
7/4/19 8:00 AM,653,5568,5595,2276,810,90,21,4430
7/4/19 7:00 AM,657,6350,6761,2277,865,90,21,4384
7/4/19 6:00 AM,658,6852,8036,2277,844,89,20,4535
7/4/19 5:00 AM,663,7482,8951,2274,863,90,20,4654
7/4/19 4:00 AM,777,8159,10100,2274,807,90,132,4612
7/4/19 3:00 AM,751,8237,10239,2275,832,91,247,4589
7/4/19 2:00 AM,656,8001,9748,2274,802,91,3141,4577
7/4/19 1:00 AM,658,7339,7944,2274,806,91,7579,4754
7/4/19 12:00 AM,655,6475,7188,2274,782,91,9792,4919
7/3/19 11:00 PM,656,6150,6419,2275,775,91,10492,4878
7/3/19 10:00 PM,655,5683,5089,2275,785,91,11344,4544
7/3/19 9:00 PM,654,5314,4115,2275,770,91,11860,4131
7/3/19 8:00 PM,654,4977,3755,2276,794,91,12077,4011
7/3/19 7:00 PM,656,4579,3589,2274,794,90,12234,3906
7/3/19 6:00 PM,656,4587,3585,2275,787,90,11652,3781
7/3/19 5:00 PM,658,4490,3552,2273,784,90,11644,3611
7/3/19 4:00 PM,657,4483,3540,2275,826,90,10666,3734
7/3/19 3:00 PM,657,4638,3855,2274,836,89,8848,4131
7/3/19 2:00 PM,655,5559,4022,2275,874,90,4063,4093
7/3/19 1:00 PM,658,6162,4900,2276,847,90,315,4323
7/3/19 12:00 PM,658,5969,4794,2274,828,90,91,4360
7/3/19 11:00 AM,657,5855,4715,2274,801,91,33,4355
7/3/19 10:00 AM,654,5695,4868,2275,800,90,34,4305
7/3/19 9:00 AM,653,5728,5404,2274,800,91,35,4297
7/3/19 8:00 AM,653,5893,6072,2275,847,90,34,4470
7/3/19 7:00 AM,655,6413,7038,2274,843,90,34,4521
7/3/19 6:00 AM,653,7075,8632,2274,882,90,33,4836
7/3/19 5:00 AM,700,7624,9992,2276,885,91,33,4793
7/3/19 4:00 AM,939,8305,11277,2275,848,90,34,4937
7/3/19 3:00 AM,1060,8295,11279,2275,869,90,241,4933
7/3/19 2:00 AM,792,7902,10523,2275,843,91,3059,5085
7/3/19 1:00 AM,653,7493,8375,2274,824,90,8081,5133
7/3/19 12:00 AM,652,6472,7610,2278,823,92,10263,5073
7/2/19 11:00 PM,690,6308,6923,2276,809,91,11376,4632
7/2/19 10:00 PM,650,5991,5870,2276,780,91,12137,4388
7/2/19 9:00 PM,649,5751,4978,2276,783,91,12429,4401
7/2/19 8:00 PM,650,5265,4791,2277,784,90,12447,3924
7/2/19 7:00 PM,651,4666,4402,2274,783,91,12356,3621
7/2/19 6:00 PM,651,4445,4121,2275,784,90,12083,3773
7/2/19 5:00 PM,652,4288,3908,2277,779,90,11612,3695
7/2/19 4:00 PM,653,4106,3881,2276,835,90,10668,3593
7/2/19 3:00 PM,655,4721,4076,2276,801,89,8781,3859
7/2/19 2:00 PM,655,5447,4134,2274,841,90,4253,4085
7/2/19 1:00 PM,656,5846,4563,2275,879,90,425,4395
7/2/19 12:00 PM,657,5636,4390,2273,791,90,90,4566
7/2/19 11:00 AM,654,5257,4574,2275,785,91,91,4701
7/2/19 10:00 AM,655,5079,4820,2274,800,90,91,4691
7/2/19 9:00 AM,653,5120,5467,2275,789,90,92,4814
7/2/19 8:00 AM,656,5319,6842,2276,836,89,92,4735
7/2/19 7:00 AM,657,6237,7034,2275,833,90,93,4816
7/2/19 6:00 AM,656,6718,8658,2278,880,90,92,4829
7/2/19 5:00 AM,667,7397,10220,2275,878,90,92,5081
7/2/19 4:00 AM,890,8054,11681,2276,817,89,102,5043
7/2/19 3:00 AM,900,8071,12723,2277,828,91,318,4649
7/2/19 2:00 AM,668,7992,11602,2276,797,91,3631,4779
7/2/19 1:00 AM,660,6771,10115,2273,797,90,8196,5020
7/2/19 12:00 AM,658,6269,8674,2272,790,89,10488,4894
7/1/19 11:00 PM,656,5548,7647,2270,813,90,11476,4983
7/1/19 10:00 PM,657,5385,7316,2273,812,90,12069,4378
7/1/19 9:00 PM,658,4748,7150,2275,811,89,12391,3991
7/1/19 8:00 PM,660,4656,6716,2276,783,91,12451,3331
7/1/19 7:00 PM,660,4254,6126,2275,762,91,12347,3044
7/1/19 6:00 PM,662,3850,5681,2272,756,90,12148,3010
7/1/19 5:00 PM,662,3879,5380,2273,759,90,11585,3135
7/1/19 4:00 PM,659,4130,4669,2275,831,90,10726,3596
7/1/19 3:00 PM,662,4418,4687,2273,784,89,8909,3837
7/1/19 2:00 PM,661,5363,4895,2272,842,91,4178,3724
7/1/19 1:00 PM,661,5577,5336,2271,869,90,342,3596
7/1/19 12:00 PM,659,5289,5419,2269,838,90,18,3783
7/1/19 11:00 AM,660,5290,4812,2271,813,90,18,3941
7/1/19 10:00 AM,658,5283,4850,2274,836,90,20,4204
7/1/19 9:00 AM,653,5309,5303,2273,790,90,20,4201
7/1/19 8:00 AM,654,5520,5821,2274,822,91,20,4022
7/1/19 7:00 AM,657,6008,6692,2273,875,90,20,4419
7/1/19 6:00 AM,687,6481,8701,2273,885,91,20,4192
7/1/19 5:00 AM,885,7287,10538,2272,833,91,20,3879
7/1/19 4:00 AM,1161,8041,11236,2273,868,90,109,3902
7/1/19 3:00 AM,1181,8165,11914,2273,880,90,231,3844
7/1/19 2:00 AM,1151,7542,10610,2273,872,90,3354,3827
7/1/19 1:00 AM,933,6917,8583,2271,811,89,7859,3685
7/1/19 12:00 AM,827,6452,7974,2270,820,90,9945,3006
6/30/19 11:00 PM,683,5649,6643,2270,821,91,11274,2898
6/30/19 10:00 PM,659,5325,5642,2267,818,90,11728,2573
6/30/19 9:00 PM,657,4861,4858,2273,801,91,12109,2279
6/30/19 8:00 PM,660,4345,4303,2274,785,90,11466,1769
6/30/19 7:00 PM,660,3960,4139,2273,792,90,11092,1609
6/30/19 6:00 PM,660,3820,3945,2271,787,90,11014,1496
6/30/19 5:00 PM,662,3896,3962,2270,794,90,10113,1460
6/30/19 4:00 PM,658,3968,3822,2270,853,90,8526,1838
6/30/19 3:00 PM,656,3971,4044,2272,791,90,6789,2100
6/30/19 2:00 PM,657,4382,5040,2274,865,90,2987,2221
6/30/19 1:00 PM,658,5308,4998,2272,851,90,136,2733
6/30/19 12:00 PM,657,5563,5357,2271,826,90,17,2819
6/30/19 11:00 AM,658,5317,5557,2273,822,90,17,2984
6/30/19 10:00 AM,658,5419,5902,2272,820,90,19,2931
6/30/19 9:00 AM,655,5514,6023,2275,829,90,19,3155
6/30/19 8:00 AM,655,5652,6686,2274,830,90,19,3597
6/30/19 7:00 AM,656,6412,7917,2272,869,90,19,3032
6/30/19 6:00 AM,750,7149,8980,2272,837,90,19,2592
6/30/19 5:00 AM,1079,7854,10845,2271,846,91,19,2617
6/30/19 4:00 AM,1183,7973,11262,2274,830,90,56,3239
6/30/19 3:00 AM,1186,8117,10868,2273,849,91,123,2901
6/30/19 2:00 AM,1158,7537,11002,2275,869,90,1758,2810
6/30/19 1:00 AM,885,7295,10323,2271,832,91,3812,2749
6/30/19 12:00 AM,670,6635,9003,2270,870,90,6682,2554
6/29/19 11:00 PM,662,5590,7933,2270,807,90,8459,2357
6/29/19 10:00 PM,663,4691,6895,2270,800,90,9916,2246
6/29/19 9:00 PM,660,4916,5837,2272,777,90,9895,1893
6/29/19 8:00 PM,661,4920,5154,2273,752,91,10360,1231
6/29/19 7:00 PM,663,4769,4349,2271,751,90,9788,1051
6/29/19 6:00 PM,662,4675,4284,2273,749,90,9310,848
6/29/19 5:00 PM,663,4571,3819,2273,745,91,8689,820
6/29/19 4:00 PM,663,4277,3892,2274,777,90,8032,873
6/29/19 3:00 PM,663,4245,4924,2271,770,90,6462,1115
6/29/19 2:00 PM,662,4638,5812,2271,816,90,4099,1572
6/29/19 1:00 PM,663,6057,5386,2272,834,91,241,2178
6/29/19 12:00 PM,661,5738,5329,2270,792,90,17,2583
6/29/19 11:00 AM,658,5741,5377,2270,790,90,17,2535
6/29/19 10:00 AM,656,5696,5251,2270,813,90,19,3098
6/29/19 9:00 AM,655,5691,5111,2269,794,90,19,3755
6/29/19 8:00 AM,657,5971,6143,2270,782,91,19,3631
6/29/19 7:00 AM,656,6465,6493,2270,817,90,19,3524
6/29/19 6:00 AM,657,7010,6986,2270,813,90,19,3477
6/29/19 5:00 AM,678,7921,8647,2270,802,90,19,3035
6/29/19 4:00 AM,869,8147,8712,2270,830,90,79,2981
6/29/19 3:00 AM,774,8156,9102,2269,857,89,199,3517
6/29/19 2:00 AM,673,7757,8152,2269,865,91,2772,3400
6/29/19 1:00 AM,657,6981,7124,2268,868,90,6386,3486
6/29/19 12:00 AM,658,6292,6290,2268,879,91,8632,2979
6/28/19 11:00 PM,659,5581,6133,2265,798,91,10370,2472
6/28/19 10:00 PM,657,4887,6108,2264,872,91,10875,1784
6/28/19 9:00 PM,656,4742,5070,2266,840,91,11613,1406
6/28/19 8:00 PM,655,4377,4559,2267,799,91,12111,1134
6/28/19 7:00 PM,656,4638,4454,2267,802,91,12133,838
6/28/19 6:00 PM,656,4574,4317,2271,806,90,11856,957
6/28/19 5:00 PM,657,4455,4178,2271,803,90,11255,1108
6/28/19 4:00 PM,656,4417,3969,2274,808,90,10533,1312
6/28/19 3:00 PM,653,4953,3568,2274,818,90,8745,1479
6/28/19 2:00 PM,656,5909,4807,2274,851,90,4330,1646
6/28/19 1:00 PM,656,5914,4962,2272,836,91,364,2170
6/28/19 12:00 PM,658,5795,4887,2272,835,91,17,2204
6/28/19 11:00 AM,658,5541,4640,2272,805,91,17,2747
6/28/19 10:00 AM,658,5462,4530,2270,889,91,20,3039
6/28/19 9:00 AM,657,5639,4175,2270,834,92,20,3556
6/28/19 8:00 AM,656,6136,4376,2272,834,90,20,3815
6/28/19 7:00 AM,658,6547,5173,2271,831,91,20,3510
6/28/19 6:00 AM,681,6884,5891,2272,873,91,20,3601
6/28/19 5:00 AM,872,7678,6918,2272,844,91,20,3857
6/28/19 4:00 AM,988,8535,7584,2273,856,90,93,3898
6/28/19 3:00 AM,872,8246,7670,2274,877,89,186,3817
6/28/19 2:00 AM,678,7542,7050,2273,861,91,3380,3678
6/28/19 1:00 AM,656,6907,5623,2271,810,91,7890,3764
6/28/19 12:00 AM,657,6282,4955,2272,831,90,10202,3384
6/27/19 11:00 PM,657,5090,5018,2271,794,91,11308,3476
6/27/19 10:00 PM,657,4933,4524,2271,737,91,11908,2986
6/27/19 9:00 PM,659,4589,4489,2269,731,91,12232,2589
6/27/19 8:00 PM,660,4598,4415,2267,715,92,12318,1948
6/27/19 7:00 PM,659,4106,4633,2267,718,86,12228,1708
6/27/19 6:00 PM,660,3691,4695,2267,738,90,12094,1906
6/27/19 5:00 PM,657,4290,3845,2267,778,90,11529,2585
6/27/19 4:00 PM,656,4214,3849,2270,808,90,10454,2595
6/27/19 3:00 PM,657,4952,3756,2268,870,89,8616,2662
6/27/19 2:00 PM,657,5263,3994,2269,835,90,4133,2592
6/27/19 1:00 PM,658,5889,3867,2271,836,90,364,2825
6/27/19 12:00 PM,657,5631,3485,2270,864,91,17,3102
6/27/19 11:00 AM,656,5282,3285,2270,815,90,19,3383
6/27/19 10:00 AM,655,5296,3200,2270,842,89,19,3587
6/27/19 9:00 AM,656,5658,3974,2268,830,90,19,3625
6/27/19 8:00 AM,654,5895,4295,2268,836,88,19,3374
6/27/19 7:00 AM,653,6356,4600,2267,842,89,19,3664
6/27/19 6:00 AM,652,6822,5866,2267,893,89,19,3720
6/27/19 5:00 AM,657,7779,7180,2266,840,89,19,4075
6/27/19 4:00 AM,779,8259,7359,2265,838,88,142,4508
6/27/19 3:00 AM,823,8335,6833,2265,861,88,260,4642
6/27/19 2:00 AM,656,7340,5719,2266,887,89,3099,4820
6/27/19 1:00 AM,657,6647,5080,2269,814,88,7790,4929
6/27/19 12:00 AM,657,5674,4611,2269,769,88,10061,4653
6/26/19 11:00 PM,657,4891,4494,2268,752,88,11191,4315
6/26/19 10:00 PM,657,4700,4259,2268,734,88,11840,3960
6/26/19 9:00 PM,659,4345,4369,2264,745,88,12099,3647
6/26/19 8:00 PM,659,4354,4368,2259,745,88,12111,3262
6/26/19 7:00 PM,658,4299,4389,2258,720,88,12118,3235
6/26/19 6:00 PM,659,4064,4403,2262,707,88,11889,2926
6/26/19 5:00 PM,660,4044,4757,2261,719,88,11242,2813
6/26/19 4:00 PM,659,4567,4311,2258,809,88,10082,2596
6/26/19 3:00 PM,659,4898,4617,2258,859,89,8037,2906
6/26/19 2:00 PM,659,5830,4527,2256,829,89,3956,3281
6/26/19 1:00 PM,660,6200,4303,2259,833,90,329,3450
6/26/19 12:00 PM,656,5740,4024,2261,791,89,4,3741
6/26/19 11:00 AM,655,5653,3638,2263,792,90,4,3819
6/26/19 10:00 AM,657,5498,3912,2266,845,90,4,3937
6/26/19 9:00 AM,656,5839,4523,2262,841,90,4,4008
6/26/19 8:00 AM,657,6345,4955,2264,800,90,4,3920
6/26/19 7:00 AM,657,6634,5969,2263,854,90,4,3943
6/26/19 6:00 AM,659,6749,7658,2265,867,89,4,3846
6/26/19 5:00 AM,658,7663,8609,2257,845,89,5,3774
6/26/19 4:00 AM,656,8178,9818,2258,852,88,37,3780
6/26/19 3:00 AM,657,8061,9574,2262,844,87,179,3680
6/26/19 2:00 AM,659,7122,9149,2258,855,88,2939,3633
6/26/19 1:00 AM,659,6537,8276,2256,809,88,7043,3613
6/26/19 12:00 AM,659,6080,7718,2257,868,88,9309,3476
6/25/19 11:00 PM,657,5335,7064,2265,861,88,9894,3171
6/25/19 10:00 PM,656,5138,7120,2262,802,89,10574,2863
6/25/19 9:00 PM,656,4932,6486,2261,791,89,10937,2665
6/25/19 8:00 PM,658,4599,6453,2255,788,89,10827,2227
6/25/19 7:00 PM,658,4598,6187,2254,818,90,11096,2288
6/25/19 6:00 PM,654,4135,6349,2254,809,90,10695,2252
6/25/19 5:00 PM,654,4018,6355,2254,799,90,10235,2340
6/25/19 4:00 PM,654,4507,5644,2255,797,89,9363,2525
6/25/19 3:00 PM,657,5178,5471,2255,847,89,7261,2575
6/25/19 2:00 PM,657,5571,5852,2256,853,89,3411,2636
6/25/19 1:00 PM,657,6397,5440,2260,836,89,416,2850
6/25/19 12:00 PM,656,6205,4876,2268,831,89,4,3071
6/25/19 11:00 AM,655,5955,4881,2267,831,85,4,3144
6/25/19 10:00 AM,653,5595,4798,2267,832,89,5,3192
6/25/19 9:00 AM,652,5626,5557,2264,849,89,5,3311
6/25/19 8:00 AM,654,6012,6212,2262,866,89,5,3498
6/25/19 7:00 AM,655,6556,6918,2262,871,89,5,3435
6/25/19 6:00 AM,654,7465,8692,2262,836,89,5,3371
6/25/19 5:00 AM,654,7759,11050,2262,834,89,6,3170
6/25/19 4:00 AM,655,8469,12633,2261,832,88,37,3196
6/25/19 3:00 AM,741,8562,13247,2260,811,89,103,2612
6/25/19 2:00 AM,664,8240,12594,2261,841,89,2642,2761
6/25/19 1:00 AM,653,7336,10347,2261,871,89,7525,2890
6/25/19 12:00 AM,652,7104,9049,2268,840,88,9688,2726
6/24/19 11:00 PM,649,6864,8101,2267,821,88,11024,2355
6/24/19 10:00 PM,648,6117,7371,2264,818,88,11672,1839
6/24/19 9:00 PM,652,5752,6716,2262,818,89,11907,1317
6/24/19 8:00 PM,651,5445,6109,2262,782,89,12092,841
6/24/19 7:00 PM,654,5156,5617,2261,776,90,12066,705
6/24/19 6:00 PM,652,4891,5359,2261,761,89,11838,776
6/24/19 5:00 PM,653,4849,5209,2260,768,90,11329,1036
6/24/19 4:00 PM,654,4988,4749,2263,777,91,10474,1326
6/24/19 3:00 PM,654,5266,4621,2264,822,90,8717,1608
6/24/19 2:00 PM,655,5677,5028,2266,808,90,4351,1956
6/24/19 1:00 PM,656,5867,4890,2269,866,90,401,2594
6/24/19 12:00 PM,657,5567,4484,2269,804,90,5,2768
6/24/19 11:00 AM,654,5238,4354,2266,800,90,4,3124
6/24/19 10:00 AM,653,5230,4202,2268,797,90,6,3415
6/24/19 9:00 AM,652,5347,4554,2265,809,90,6,3450
6/24/19 8:00 AM,652,5873,5606,2266,800,90,6,3484
6/24/19 7:00 AM,654,6315,6290,2265,825,90,6,3496
6/24/19 6:00 AM,653,6713,8525,2265,854,90,6,3216
6/24/19 5:00 AM,670,7860,10345,2264,842,90,6,2824
6/24/19 4:00 AM,834,8378,12201,2263,828,90,55,2640
6/24/19 3:00 AM,823,8737,12568,2261,821,90,162,2429
6/24/19 2:00 AM,670,8186,11474,2260,819,90,3167,2481
6/24/19 1:00 AM,656,7367,8344,2262,828,90,7761,2618
6/24/19 12:00 AM,656,6423,6317,2263,808,90,10104,2080
6/23/19 11:00 PM,656,5655,5217,2267,801,90,11172,1556
6/23/19 10:00 PM,657,5217,3461,2269,797,91,11792,874
